shape_id,county_name,precinct_id,pres_red,pres_blue,gov_red,gov_blue,con_any_districts,con_red_votes,con_blue_votes
1009,WILSON,PRCR,,,,,,,
1005,WILSON,PRGA,,,,,,,
956,WILSON,PROL,,,,,,,
997,WILSON,PRSA,,,,,,,
993,WILSON,PRSP,,,,,,,
1010,WILSON,PRST,,,,,,,
996,WILSON,PRTA,,,,,,,
995,WILSON,PRTO,,,,,,,
957,WILSON,PRWA,,,,,,,
953,WILSON,PRWB,,,,,,,
952,WILSON,PRWC,,,,,,,
1006,WILSON,PRWD,,,,,,,
991,WILSON,PRWE,,,,,,,
1001,WILSON,PRWH,,,,,,,
1007,WILSON,PRWI,,,,,,,
998,WILSON,PRWJ,,,,,,,
1003,WILSON,PRWK,,,,,,,
955,WILSON,PRWL,,,,,,,
1002,WILSON,PRWM,,,,,,,
994,WILSON,PRWN,,,,,,,
954,WILSON,PRWP,,,,,,,
1004,WILSON,PRWQ,,,,,,,
1008,WILSON,PRWR,,,,,,,
369,YADKIN,BNVL,,,,,,,
370,YADKIN,DCRK,,,,,,,
371,YADKIN,EBND,,,,,,,
372,YADKIN,FBSH,,,,,,,
373,YADKIN,NBCK,,,,,,,
2261,YADKIN,NFAL,,,,,,,
374,YADKIN,NKNB,,,,,,,
375,YADKIN,NLIB,,,,,,,
376,YADKIN,SBCK,,,,,,,
377,YADKIN,SFAL,,,,,,,
378,YADKIN,SKNB,,,,,,,
379,YADKIN,SLIB,,,,,,,
1116,YANCEY,01-BUR,,,,,,,
1114,YANCEY,02-CAN,,,,,,,
1111,YANCEY,03-EGY,,,,,,,
1120,YANCEY,04-RAM,,,,,,,
1110,YANCEY,05-GRE,,,,,,,
1113,YANCEY,06-JAC,,,,,,,
1112,YANCEY,07-BRU,,,,,,,
1115,YANCEY,08-CRA,,,,,,,
1119,YANCEY,09-SOU,,,,,,,
1118,YANCEY,10-PEN,,,,,,,
1117,YANCEY,11-PRI,,,,,,,
